UmphresI,164300001,BoarderT,147690001,256660001
UnderwoC,68320001,BoarderM,253070001,256650001
UnderwoE,12060001,Boal25Y,28550001,256640001
UnderwoM,181020001,BnrsporW,117820001,256630001
UnderwoP,239080001,BnrsporS,211120001,256620001
UnderwoT,227790001,BnrsporE,183860001,256610001
Unger25A,195920001,Bnrlsi2T,35970001,256600001
Unger25O,142630001,BnrinfoS,235250001,256590001
Unger25S,228050001,BnrinfoA,234110001,256580001
UnkeferA,148780001,BnrecadZ,31230001,256570001
Unkles2M,248350001,BnrecadG,5260001,256560001
Unkles2S,175990001,BnrecadE,106980001,256550001
Unsoy25L,217800001,BnrecadB,169080001,256540001
Unsoy25V,164330001,BmethodN,56000001,256530001
UpchurcA,228270001,BmethodJ,112040001,256520001
UpchurcD,44410001,BmethodB,189840001,256510001
UpchurcH,180140001,BlyszczB,168800001,256500001
UpchurcS,243120001,Bly25N,168370001,256490001
UpchurcT,82950001,Blumer2P,81970001,256480001
UpchurcZ,174740001,BlumenfS,204190001,256470001
Updt25A,9290001,BlumenfA,245890001,256460001
Updt25J,246160001,BluethnN,113480001,256450001
Uppal25L,31730001,BluethnD,248900001,256440001
Upshaw2M,40410001,Blount2P,149200001,256430001
Upshaw2N,163100001,Blount2J,238500001,256420001
Upshaw2S,222770001,Blount2E,14890001,256410001
Upton25M,38110001,Blouin2F,88180001,256400001
UrbanowS,158250001,Blouin2A,155240001,256390001
Urbick2K,191480001,BlosteiV,250890001,256380001
Urbick2N,22510001,BlosteiR,135330001,256370001
UrbshasF,47410001,BlosteiH,206250001,256360001
UrbshasI,23990001,BlosteiB,117670001,256350001
Urnes25E,129280001,BloodwoM,94550001,256340001
Urow25A,7680001,BloodwoA,126790001,256330001
Urow25C,4580001,BlomquiR,81430001,256320001
Urow25D,127380001,BlomquiA,92920001,256310001
Urow25M,112460001,Blois25V,101580001,256300001
UrquharC,5420001,Blois25J,41620001,256290001
Urwin25A,91580001,BloemkeK,216880001,256280001
Urwin25B,81820001,BloedonU,110360001,256270001
Urwin25R,105680001,BlodgetD,9150001,256260001
USER25B,224990001,BlissetY,93570001,256250001
USER25D,28900001,BlimkieO,216780001,256240001
USER25K,8540001,BlimkieD,96590001,256230001
USER25M,56550001,Blidy25R,67630001,256220001
USER25T,199130001,Blidy25N,63700001,256210001
UsrouteC,141830001,Blidy25D,177570001,256200001
UsrouteH,164880001,BlezardC,46330001,256190001
UsrouteT,104990001,BlevinsT,167500001,256180001
Usyk25C,206560001,BlevinsM,18380001,256170001
Usyk25M,220450001,BlevinsJ,226110001,256160001
Utas25N,101240001,Bleuer2L,245540001,256150001
Utsumi2M,23350001,BlethenT,155510001,256140001
Utsumi2T,211180001,BlethenC,8450001,256130001
Uyar25B,109960001,BlenkarV,21910001,256120001
Uyar25E,58550001,BlenkarT,67150001,256110001
Uyar25O,205180001,BlenkarN,221440001,256100001
Uyar25R,252330001,BlenkarM,151600001,256090001
Vacher2A,90580001,BlenkarE,177680001,256080001
Vacher2M,162740001,BlenkarD,173960001,256070001
Vacher2T,236740001,Blenk25R,179510001,256060001
Vachon2D,35750001,Blenk25H,195640001,256050001
Vachon2G,187140001,Bleile2C,216070001,256040001
Vachon2R,189380001,Blazer2P,164850001,256030001
Vadala2B,117030001,Blazer2M,55930001,256020001
Vafaie2J,167250001,Blazek2O,163790001,256010001
Vahary2N,64340001,Blazek2M,123120001,256000001
Vahary2S,132600001,BlazejeC,66510001,255990001
Vahdat2C,54950001,BlaylocR,40950001,255980001
Vahdat2L,69800001,BlaylocM,118470001,255970001
Vaid25A,203540001,BlaylocK,175690001,255960001
Vaid25H,246550001,BlaufusU,227850001,255950001
Vaid25I,75970001,BlaufusN,76880001,255940001
Vaid25J,122660001,Blauer2L,64230001,255930001
Vaid25K,116310001,Blatt25R,185370001,255920001
Vaid25R,250750001,Blatt25M,157000001,255910001
VaillanA,138070001,Blatt25J,169150001,255900001
VaillanB,220290001,Blatt25H,35400001,255890001
VaillanG,52280001,BlatherN,11040001,255880001
VaillanJ,52470001,BlatherL,154940001,255870001
VaillanK,243040001,Blasko2P,66950001,255860001
VaillanT,132190001,Blasko2M,191440001,255850001
VaillanV,71650001,Blasko2B,230390001,255840001
VairavaL,100900001,BlasingL,73830001,255830001
VajentiA,241960001,BlasingA,43750001,255820001
ValcourF,208500001,BlaschuC,135940001,255810001
ValentaA,41030001,BlaschuA,106440001,255800001
ValentaC,65550001,Blann25A,52120001,255790001
ValentaT,142990001,BlanderM,216550001,255780001
ValenteR,71450001,BlanderK,137190001,255770001
ValentiC,129240001,Blanco-C,252280001,255760001
ValentiK,146990001,BlancheP,24970001,255750001
ValentiR,75280001,BlancheH,4590001,255740001
ValentiS,23710001,BlanchaP,159020001,255730001
ValenziB,40090001,BlanchaL,128050001,255720001
ValerioC,61950001,BlanchaJ,128560001,255710001
ValerioF,136600001,BlanchaF,198750001,255700001
ValerioG,25180001,BlanchaC,102060001,255690001
ValerioL,111910001,BlanchaB,65770001,255680001
Valin25A,16340001,BlalockB,223330001,255670001
Valin25B,224920001,BlakkolF,237030001,255660001
Valin25S,196850001,Blakey2K,115000001,255650001
ValiqueC,145370001,BlakeslR,77960001,255640001
ValiqueF,221450001,BlakeslM,38040001,255630001
ValiqueG,94470001,BlakeslD,102050001,255620001
ValiqueP,116980001,BlakemoN,232600001,255610001
ValivetI,223370001,BlakemoJ,58620001,255600001
ValivetM,17530001,BlakemoH,77150001,255590001
ValivetP,74070001,Blake-KN,243240001,255580001
ValivetT,210520001,Blake25E,53600001,255570001
Valko25D,104680001,Blais25K,48100001,255560001
Valko25O,52360001,Blais25B,70510001,255550001
Valko25S,120110001,Blaine2R,14630001,255540001
Vallee2M,101110001,Blaine2K,45120001,255530001
VallentP,182680001,BlaikloO,92910001,255520001
Vallet2E,34240001,BlaikloM,205400001,255510001
VallianC,152760001,Bladon2B,82920001,255500001
VallianF,125130001,BlackwoY,109310001,255490001
VallierB,122600001,BlackwoJ,133430001,255480001
VallierE,91940001,BlackweS,17970001,255470001
VallierJ,93710001,BlackweM,171130001,255460001
VallierK,96520001,BlackweC,184220001,255450001
VallozzA,201120001,BlackshT,61730001,255440001
Valois2A,215230001,BlackshP,122750001,255430001
Valois2E,138950001,BlackshJ,92100001,255420001
ValvasoB,111620001,BlackshD,30390001,255410001
ValvasoE,136910001,BlackloC,107380001,255400001
ValvasoG,239540001,BlackloB,87830001,255390001
ValvasoP,242010001,BlackleG,93970001,255380001
Van-AlpC,217990001,BlackerS,206570001,255370001
VanamanD,168860001,BlackerR,171770001,255360001
VanamanG,187420001,BlackerL,243070001,255350001
Van-AttB,27780001,BlackerI,44470001,255340001
Van-AttG,180040001,BlackarG,58120001,255330001
Van-AttP,171230001,Blaauw2M,96500001,255320001
Van-AttS,76000001,Blaauw2E,23540001,255310001
Van-BakC,42270001,BjornsoS,65650001,255300001
Van-BakF,165200001,BjorkluT,46090001,255290001
Van-BakL,12550001,BjorkluS,56150001,255280001
Van-BenD,178250001,BjorkluC,178550001,255270001
Van-BenL,76670001,Bizga25L,54860001,255260001
Vance25L,108900001,Bizga25B,63780001,255250001
Van-CooA,69590001,Bivens2G,182490001,255240001
Van-CooS,146370001,Bitton2G,242260001,255230001
VandagrR,167850001,BittmanL,133740001,255220001
VandagrT,36590001,BittmanK,56620001,255210001
VandenbC,211860001,BittmanB,90150001,255200001
VandenbG,196280001,BittenbT,118430001,255190001
VandenbM,76140001,BittenbM,223770001,255180001
VandenhA,207940001,BissonnD,151700001,255170001
VandenhC,145400001,BissettV,158930001,255160001
VandenHG,25770001,BissettK,113100001,255150001
VanDenKH,235000001,BisseggN,78470001,255140001
Van-DenP,153840001,BisseggC,4070001,255130001
VanDerBA,47520001,Biss25N,53110001,255120001
VanderbE,212010001,Biss25E,209420001,255110001
VanDerBM,231030001,Biss25A,108490001,255100001
VanDerBY,100270001,Birtch2M,186710001,255090001
Van-DerG,220920001,Birtch2B,175150001,255080001
VanderhA,43140001,BirkwooZ,146500001,255070001
VanderhD,93830001,BirkwooM,190810001,255060001
VanderhG,85940001,Birks25M,98150001,255050001
VanderhM,89000001,Birks25E,116430001,255040001
VanderhS,137770001,BirkettA,130050001,255030001
Van-DerS,187710001,Biray25W,149970001,255020001
VanderVC,18040001,Biray25J,85990001,255010001
VanderwH,151430001,Biray25D,45450001,255000001
VanderwL,192410001,Bir25T,186460001,254990001
VanderwR,89810001,Bir25G,200230001,254980001
VanderwT,203450001,Bir25C,30860001,254970001
VandevaC,14540001,Bins25M,69740001,254960001
VandeveG,96890001,Bins25L,201650001,254950001
VandewoE,176780001,Bins25K,26270001,254940001
VanDommK,237740001,Bins25J,76060001,254930001
VanDommT,142230001,BinningU,239000001,254920001
VandoorO,28090001,Binner2S,80040001,254910001
VandoorS,205030001,Binner2D,17140001,254900001
VanduseD,214360001,BinghamI,205130001,254890001
VanduseG,224090001,BinggelL,94800001,254880001
Van-DykA,169720001,Binder2K,106040001,254870001
Van-DykJ,44180001,Binder2C,69430001,254860001
Van-DykK,125890001,Binder2B,6920001,254850001
Van-Es2M,232310001,Binda25A,143550001,254840001
Van-Es2T,130230001,Bilton2L,79810001,254830001
Van-EykE,85290001,BilsborD,191950001,254820001
Van-EykS,157510001,BilodeaI,110460001,254810001
Van-FleJ,94160001,BilloteJ,47660001,254800001
Van-FleN,27360001,BilloteF,73760001,254790001
Van-FleS,57110001,BillingI,99130001,254780001
Van-GaaA,237310001,BillingB,45920001,254770001
Van-GaaH,8210001,BillingA,54290001,254760001
VanGastD,24800001,BillardY,201680001,254750001
Van-HolD,201500001,BillardS,78530001,254740001
Van-HolF,58980001,BillardD,251070001,254730001
Van-HolS,25700001,BillardC,242690001,254720001
Van-HoyA,198960001,BilanskV,75400001,254710001
Van-HoyB,90570001,BilanskG,88340001,254700001
Van-HoyG,207190001,Bijons2Z,243050001,254690001
Van-HulL,113530001,Bijons2R,11540001,254680001
Van-HulY,131020001,Bijman2M,172130001,254670001
Van-KasK,96030001,Bijman2D,237780001,254660001
Van-KesA,229380001,Bijman2B,122080001,254650001
Van-KesL,223530001,BijjaniY,226000001,254640001
Van-KesT,221180001,BijjaniM,180220001,254630001
Van-KliB,67740001,BijjaniL,97320001,254620001
Van-KliC,59930001,BijjaniJ,55120001,254610001
VankootA,85810001,BijjaniC,28460001,254600001
VankootR,124830001,Bihl25E,22590001,254590001
VanLaarD,63750001,Bihl25C,74880001,254580001
VanLaarE,103180001,Bigras2C,144640001,254570001
VanLaarS,135230001,Bigley2A,48470001,254560001
Van-LatD,108110001,BigelowR,110380001,254550001
Van-LatH,223170001,BigelowF,110760001,254540001
van-LeeB,246570001,BieszczG,30360001,254530001
van-LeeN,12740001,BieszczE,131700001,254520001
VanliewE,151280001,BieszczD,77790001,254510001
Van-LooM,60040001,BieszczC,80640001,254500001
Van-LooN,94190001,BiersacQ,129030001,254490001
Van-ManH,142530001,BiermanS,20030001,254480001
Van-ManM,73110001,BiermanL,90020001,254470001
Van-ManS,244020001,BiermanE,205070001,254460001
Van-MetB,144140001,BiermanB,209230001,254450001
Van-MetD,187540001,BierbriB,197730001,254440001
Van-MetK,63960001,Bienia2E,46610001,254430001
Van-NesB,192090001,Bienek2R,80540001,254420001
Van-OorO,189030001,BielejeN,131150001,254410001
Van-OrdA,127920001,BieleckS,51900001,254400001
VanPattK,166350001,BieleckH,51770001,254390001
Van-PhiJ,9080001,BieleckG,208420001,254380001
Van-PhiP,26310001,BieleckA,163880001,254370001
Van-RijC,69260001,Bielby2M,159270001,254360001
Van-RijG,107750001,Bielby2K,21540001,254350001
Van-RijT,110030001,Bielan2J,17480001,254340001
Van-SchS,179450001,Bielan2C,111830001,254330001
Van-SchT,117990001,Biel25C,208300001,254320001
Van-SicM,195110001,BiedermL,202400001,254310001
Van-SicS,74480001,BidettiS,221500001,254300001
Van-SicV,107280001,BidettiR,53640001,254290001
VanStaaC,27140001,BidettiJ,197970001,254280001
VanStaaD,218210001,BidettiC,224400001,254270001
VanStaaK,62470001,BickforM,59390001,254260001
VanStaaL,100620001,Biard25T,247830001,254250001
Vanta25A,140500001,Biard25S,229240001,254240001
Vanta25L,120150001,Biard25K,31700001,254230001
Vanta25N,225190001,Biard25B,97600001,254220001
Van-TerB,132620001,BianchiJ,178330001,254210001
Van-VeeM,29650001,BianchiD,183660001,254200001
Van-VeeS,182860001,BiamontR,80420001,254190001
Van-VroM,104940001,BiamontL,80780001,254180001
Van-VroY,74710001,BiamontD,114500001,254170001
Van-WerT,170460001,BialkenM,158010001,254160001
VanwormB,85350001,Biage25R,79400001,254150001
VanwormK,157710001,Biage25D,27320001,254140001
VanwychJ,246920001,Biage25B,63090001,258640001
VanzellE,16350001,BhullarJ,55070001,258630001
VanzellH,170310001,BhullarC,232920001,258620001
Varady2M,222230001,Bhoday2D,145200001,258610001
Varano2K,199500001,Bhatti2S,201880001,258600001
Varano2N,52550001,Bhatti2L,56050001,258590001
Vardy25S,212440001,BhattacR,168260001,258580001
Vardy25Y,163610001,BhattacK,137900001,258570001
Vargas2A,224900001,Bhatt25D,62020001,258560001
Vargas2L,27750001,Bhasin2M,143980001,258550001
Vargo25D,245500001,Bhasin2J,245140001,258540001
Vargo25M,74270001,BhardwaE,194650001,258530001
Varia25B,188970001,BhardwaD,45830001,258520001
Varia25E,166910001,BharadwW,231860001,258510001
Varia25S,8090001,BharadwG,72700001,258500001
Varkel2J,207690001,BharadwF,145150001,258490001
Varkel2V,225060001,BeznowsT,8990001,258480001
Varkey2A,183970001,BeznowsR,72210001,258470001
Varkey2P,113880001,BezansoG,100600001,258460001
Varley2C,53450001,BezansoD,203280001,258450001
Varley2K,27470001,BevingtR,75500001,258440001
Varley2Z,143090001,BevingtM,34880001,258430001
VarmaziF,106410001,BevingtK,97590001,258420001
VasarheH,152170001,BevingtE,100240001,258410001
VasarheI,10480001,BevingtC,149650001,258400001
VasarheS,97920001,BeverlyW,213820001,258390001
VaserfiC,210590001,BeverlyB,195350001,258380001
VaserfiD,211850001,BeveridR,200510001,258370001
VaserfiH,19130001,BeveridK,179830001,258360001
VaserfiR,149250001,BeveridG,94610001,258350001
VaserfiS,113920001,Beun25M,163370001,258340001
VaserfiT,106710001,Betts25T,95340001,258330001
Vasil25J,124550001,BettersS,178030001,258320001
Vasil25M,54260001,BettersH,156740001,258310001
Vasile2K,118140001,BetterlE,103820001,258300001
Vasile2L,124140001,BetterlD,187320001,258290001
Vasile2V,127930001,BetterlB,183800001,258280001
VasiliaT,133820001,BettadaB,56470001,258270001
VasilopC,200540001,Beton25N,86780001,258260001
VasilopD,36830001,Beton25D,127820001,258250001
VasilopN,28340001,Beton25C,117070001,258240001
VasudevS,190550001,BethuneJ,25360001,258230001
Vaters2I,57150001,BeswickS,238250001,258220001
Vaughn2C,182330001,BestavrV,208210001,258210001
Vaughn2K,244350001,BestavrS,84970001,258200001
Vawter2R,214200001,BestavrO,43840001,258190001
Vea25B,84180001,BestavrG,207270001,258180001
Vea25J,63440001,BessuilT,57190001,258170001
Vea25S,81830001,BessuilL,7380001,258160001
Veale25K,135020001,BessuilK,184230001,258150001
Veals25C,22990001,BessuilB,167860001,258140001
Veals25E,75460001,BessettV,230200001,258130001
Veals25G,158950001,BessettS,143110001,258120001
Veals25N,15060001,BessettL,44580001,258110001
VeedellB,227210001,BessellM,54930001,258100001
VehlingB,206800001,BessellD,110680001,258090001
VehlingL,172850001,Besse25L,116110001,258080001
VehlingR,106110001,BesnierT,103060001,258070001
VeilletC,197190001,BesnierM,251460001,258060001
VeilletJ,128100001,Beshir2M,82280001,258050001
VeilletL,109980001,BesharaS,233140001,258040001
VeilleuB,25280001,BesharaM,51670001,258030001
VeilleuC,102430001,BesharaB,68570001,258020001
Veit25B,135510001,Beshai2W,51890001,258010001
Veit25M,128140001,Beshai2M,195160001,258000001
VekslerJ,49750001,Beshai2J,231190001,257990001
Vela25D,246480001,Beshai2C,165590001,257980001
Vela25F,161810001,Berube2S,11480001,257970001
Vela25V,177960001,BertranT,124600001,257960001
VelasquS,133470001,BertranS,129140001,257950001
Vele25B,232010001,BertranD,42140001,257940001
Vele25J,99560001,BertoliZ,142040001,257930001
Vele25M,199760001,BertoliT,53170001,257920001
Vele25S,102380001,BertoliS,25730001,257910001
Vella25C,100330001,BertoliR,95920001,257900001
Vella25H,159570001,BertiniA,217270001,257890001
VellinoM,28160001,BertignV,179650001,257880001
VellinoN,59570001,BertignM,232660001,257870001
VeloriaB,124260001,BertignL,21390001,257860001
VeloriaJ,193250001,BerthelT,199140001,257850001
VeloriaM,47560001,BerthelK,34890001,257840001
Veloz25K,250430001,BerthelH,173510001,257830001
VempatiD,76240001,BerthelG,168030001,257820001
VempatiL,5040001,BerteauX,100610001,257810001
VendettN,130640001,BerteauK,229950001,257800001
Veness2A,201240001,Berro25M,39500001,257790001
Veness2B,118920001,BerrisfP,189260001,257780001
VenguswB,38320001,BerrisfL,154230001,257770001
VenguswC,161880001,BernsteL,46460001,257760001
VenguswG,253370001,BerningJ,149610001,257750001
VenguswS,28890001,BerningG,90970001,257740001
Venier2A,55260001,BernierR,59500001,257730001
Venier2B,57950001,BernierN,222670001,257720001
Venier2M,240320001,BernharM,176480001,257710001
Venne25C,115690001,BernharA,120840001,257700001
Venne25K,55320001,BernechS,193760001,257690001
VenningL,195950001,Berndt2R,129780001,257680001
VenningS,26930001,Berndt2P,232710001,257670001
Vennos2A,223680001,Berndt2O,70860001,257660001
Vennos2D,71390001,Berndt2M,26150001,257650001
Vennos2E,175970001,BernardN,138240001,257640001
VenturaK,112270001,BernardM,52830001,257630001
VenturaN,226220001,BernardK,169790001,257620001
VenturiP,83200001,BernardG,133550001,257610001
VenturiV,150240001,BernardD,138530001,257600001
VerardiD,239020001,Bermel2M,163400001,257590001
VerardiM,248760001,BerkleyO,104580001,257580001
VerardiN,27600001,BerkleyM,142420001,257570001
Verch25D,84780001,BerkleyK,138010001,257560001
Verch25G,83760001,BeriaulR,105750001,257550001
Verch25J,220070001,BeriaulP,41160001,257540001
VerdonsC,200270001,BerhaneY,201850001,257530001
VerdonsI,159870001,BerhaneB,106580001,257520001
VerheydA,224380001,BergwerR,183220001,257510001
VerheydG,21870001,BergwerM,62310001,257500001
VerheydM,17120001,BergwerK,4200001,257490001
VerheydR,55700001,BergwerH,129130001,257480001
VerhoevY,59060001,BergwerD,72590001,257470001
VerhotzC,90620001,BergwerA,133080001,257460001
VerificP,165470001,BergstrM,126520001,257450001
VerificS,153160001,BergstrD,75570001,257440001
VerkrooJ,244960001,BergsmaV,223840001,257430001
VerkrooL,233210001,BergsmaM,5510001,254130001
VerkrooS,8140001,BergsmaK,240480001,254120001
VermeesC,72910001,BergsmaC,89080001,254110001
VermeesJ,124030001,BergquiE,39310001,254100001
VermettJ,211990001,BergquiC,104310001,254090001
VermettS,132090001,BergmanF,123320001,254080001
Vernon2B,239880001,BergmanC,63420001,254070001
Vernon2D,116960001,BergesoN,187470001,254060001
Vernon2M,60280001,Berger2K,9580001,254050001
VerreauJ,105340001,BergadoM,83520001,254040001
VerreauM,252500001,Bereza2S,161650001,254030001
VerreauV,75180001,Bereza2M,164040001,254020001
VerrennA,21400001,BeresniI,147430001,254010001
VersaceV,176010001,BerenbaD,152350001,254000001
VersteeC,24630001,BerenbaC,125920001,253990001
VersteeE,96260001,Berek25V,188000001,253980001
VersteeF,21070001,Berek25N,233000001,253970001
VersteeJ,49190001,Berek25C,192420001,253960001
VertollJ,115350001,Benzie2S,237910001,253900001
VertollR,129340001,Benzie2L,210630001,253890001
VertollS,193590001,BenzickM,218960001,253880001
VervillA,13130001,Benton2W,23470001,253870001
VervillM,158530001,Benton2J,99360001,253860001
VerzillA,9880001,Bento25S,236200001,253850001
VerzillM,87690001,BentleyT,129820001,253840001
VerzillR,226390001,BenthinN,104130001,253830001
VesterdA,71640001,Benson2K,174960001,253820001
VesterdH,30490001,Benson2H,211430001,253810001
VesterdM,94540001,Benski2B,234490001,253800001
Vetil25D,250330001,BenschoK,246450001,253790001
Vetil25E,176710001,BenschoJ,55410001,253770001
VetranoL,105370001,Benoit2R,222580001,253750001
VetranoS,31270001,BennisoG,107660001,253740001
VetranoT,82420001,BennisoD,241050001,253710001
Vetrie2B,72660001,BennisoC,46590001,253700001
Vetrie2D,133590001,BenningG,233030001,253650001
Vetter2D,60700001,BennettK,71030001,253640001
Vetter2L,79850001,Benner2G,246220001,253630001
Vetter2M,121740001,Benner2E,128960001,253590001
VetteseC,18790001,Benner2C,207910001,253580001
VetteseN,195660001,BennefeL,187380001,253570001
Vexler2A,106000001,BennefeA,49980001,253560001
Vexler2V,120040001,Benne25T,139580001,258900001
Vexler2Z,184940001,Benne25L,186150001,258890001
Vey25R,86530001,Benne25D,207960001,258880001
Veyrat2A,24940001,Benjes2R,49400001,258870001
Veyrat2E,94900001,BenjamiB,157470001,258860001
Veyrat2S,81540001,Ben-IshL,81240001,258850001
Vezina2G,87340001,Ben-IshG,67350001,258840001
Vezina2V,93240001,Ben-IshC,233100001,258830001
Viano25J,199780001,Benham2H,225530001,258820001
Vick25C,69140001,BengtsoT,167240001,258810001
Vick25H,17390001,BengtsoR,65180001,258800001
VickersI,190020001,Benge25H,5760001,258790001
Videa25F,114600001,Benge25G,59560001,258780001
Videa25T,116230001,Benge25E,243570001,258770001
Vidmer2A,210410001,Benge25A,15550001,258760001
Vidmer2T,230980001,BeneteaM,120060001,258750001
Viduya2A,178170001,BeneteaK,84570001,258740001
Viduya2C,23170001,BeneteaE,69170001,258730001
Viduya2U,24790001,BenefitI,50960001,258720001
Viegas2A,211030001,BenedetS,3950001,258710001
Viegas2P,54190001,BenedekR,144630001,258700001
Vieger2M,153430001,BenedekN,252160001,258690001
Vieger2R,58630001,Beneda2A,32970001,258680001
Vieger2S,145060001,Bender2G,70680001,258670001
ViehwegG,3640001,Bender2E,35300001,258660001
ViehwegK,206030001,Benda25T,189420001,258650001
VieillaE,3430001,Benda25N,130740001,257420001
Vieira2S,106050001,BenavidT,243950001,257410001
Vieiro2M,141680001,BenavidF,15920001,257400001
ViereggA,32530001,Bemis25Z,76700001,257390001
ViereggO,172260001,Bemis25T,51160001,257380001
VigeantB,151850001,Bemis25K,195590001,257370001
VigeantJ,16660001,Bemis25D,214180001,257360001
ViitaniM,19090001,Bemis25C,102540001,257350001
ViitaniS,80400001,BemilleS,78710001,257340001
ViitaniT,246690001,BemilleD,20580001,257330001
VilayilB,31320001,BelzileR,131360001,257320001
VilayilG,37300001,Belton2S,112890001,257310001
Vilhan2K,44680001,Belton2J,39110001,257300001
Vilis25A,14460001,Belton2C,195940001,257290001
Vilis25J,222470001,Belson2H,239600001,257280001
Vilis25R,85910001,Belson2F,209060001,257270001
Vilis25T,209640001,Belson2E,93600001,257260001
VillanuK,162100001,BelrangA,186910001,257250001
VillellS,190060001,BelohouG,104360001,257240001
VilleneS,136520001,BelohouA,101620001,257230001
VilmansK,29870001,BellosaB,43500001,257220001
VilmansN,34390001,Bello25A,146430001,257210001
Vinas25A,215630001,Bellis2I,76080001,257200001
Vinas25C,214590001,BellingJ,97930001,257190001
Vinas25M,128700001,BellingB,60600001,257180001
Vinas25R,61170001,Belley2J,67840001,257170001
Vinas25Z,105720001,BellehuS,158780001,257160001
Vinet25B,180650001,BellefeG,202380001,257150001
Vinet25M,213320001,Belk25A,103600001,257140001
Vinet25W,237210001,Belir25D,40790001,257130001
Viney25M,245690001,Belir25A,150120001,257120001
Viney25V,214000001,Belich2R,155620001,257110001
VinnellC,209320001,Belich2O,69490001,257100001
Vinson2L,55720001,Belich2A,206530001,257090001
Vinson2M,161700001,BelfordD,170340001,257080001
Vinson2T,223600001,BelcherN,14450001,257070001
Virani2A,15940001,BelcherM,206190001,257060001
Virani2J,165950001,BelcherL,135730001,257050001
Virgoe2J,71720001,BelcherK,101640001,257040001
Virgoe2V,71420001,BelcherE,193420001,257030001
ViriatoH,87810001,BelangeR,139440001,257020001
ViriatoM,136550001,BelangeM,241680001,257010001
ViriatoT,25790001,BelangeK,124020001,257000001
Virk25H,214900001,BelangeB,177250001,256990001
Virk25L,65290001,Beland2T,180900001,256980001
Virk25Z,224310001,Beland2G,105690001,256970001
Vish25C,174710001,BelaireJ,14830001,256960001
Vish25D,63680001,Belair2K,23730001,256950001
VisockiB,249850001,Bektas2L,56040001,256940001
VisockiL,62240001,BekkedaP,168020001,256930001
Visser2C,107690001,BekkedaM,127030001,256920001
Visser2N,33050001,Bejar25M,14480001,256910001
VitaccoJ,152230001,Beisel2M,119860001,256900001
VitagliA,84350001,Beique2T,158770001,256890001
VitagliD,239300001,Beique2E,3610001,256880001
VitagliR,161740001,Beique2C,64210001,256870001
VitagliS,15980001,Beilin2Z,28050001,256860001
Vivian2C,27860001,Beilin2W,181890001,256850001
Vivian2M,75220001,Beilin2S,65150001,256840001
Vivian2O,59470001,Beilin2L,36700001,256830001
Vivian2Z,53590001,Beilin2D,158890001,256820001
Vivier2L,49930001,Beil25C,31290001,256810001
Vlad25J,5390001,Beil25A,102420001,256800001
Vlad25M,128150001,BehroozB,84460001,256790001
Vlahos2A,122900001,Behnam2J,141620001,256780001
Vlahos2T,104760001,Behm25R,11370001,256770001
VMXA25L,13400001,Behm25P,96990001,256760001
VMXA25S,168100001,Behler2G,204220001,256750001
VO25P,75540001,Behler2D,168290001,256740001
VO25R,195760001,Behlen2Z,200830001,256730001
VoadminA,130830001,Behlen2D,179820001,256720001
VodickaM,83440001,Begley2Y,220560001,256710001
VodickaP,149470001,Begley2H,31130001,256700001
Voduc25I,147200001,Begley2F,30140001,256690001
Voduc25R,36880001,Begley2E,68440001,256680001
VoelckeJ,167030001,Begley2B,86000001,256670001
Vogel25C,206550001,Beggs25N,107720001,256660001
Vogel25E,252350001,Beggs25A,217970001,256650001
Vogel25J,96850001,BefanisE,251130001,256640001
Vogel25R,22290001,Beeton2T,130240001,256630001
Vogt25A,21580001,Beeton2S,208370001,256620001
Vogt25L,174900001,Beeton2P,165720001,256610001
Vogt25M,102040001,Beeton2I,158080001,256600001
Voight2A,39030001,Beeton2E,104910001,256590001
Voitel2E,52420001,Beeton2C,188040001,256580001
Voitel2F,170490001,BeestonF,45790001,256570001
Voitel2G,202140001,BeestonB,124840001,256560001
Voitel2J,119570001,Beers25L,14040001,256550001
Voitel2M,58610001,Beers25J,162450001,256540001
VolchegA,200970001,BeerkenS,26160001,256530001
VolchegC,170000001,BeerkenK,128800001,256520001
VolchegM,237860001,Beeman2O,162040001,256510001
Volk25C,142190001,Beeman2M,54600001,256500001
Volk25N,45990001,Beeman2I,50060001,256490001
Volker2M,173280001,Beeman2G,184020001,256480001
VolkmanC,61050001,Beeman2F,240450001,256470001
VolkmanM,133970001,Beeman2D,243470001,256460001
VolkmanZ,251450001,Beeman2C,37130001,256450001
VolkmerG,52890001,BeekmanS,132860001,256440001
VolkmerO,35700001,BeekmanP,249110001,256430001
Volz25R,239330001,BeekmanN,213600001,256420001
VonCannK,46760001,BeehlerK,140680001,256410001
VonCannR,39930001,BeeckerP,98400001,256400001
Vonck25A,108700001,Beeby25D,163700001,256390001
Vonck25D,79050001,Beeby25C,224670001,256380001
Vonck25Z,7260001,BedrosiW,69410001,256370001
VondersA,92520001,BedrosiT,253490001,256360001
VondersK,158610001,Bedoya2V,97240001,256350001
VondersR,16540001,Bedoya2R,183710001,256340001
VonderwK,32310001,Bedoya2L,158920001,256330001
VonderwN,242110001,Bedoya2G,66380001,256320001
VonLehmF,6390001,Bednar2T,76150001,256310001
VonreicS,220720001,Bednar2L,150220001,256300001
Von-SemD,154100001,Bednar2K,126310001,256290001
Von-SemL,190690001,Bednar2C,151890001,256280001
Von-SemS,13370001,BedlingR,210500001,256270001
